"model_ewsnet.no_trans_prob","model_ewsnet.smooth_trans_prob","model_ewsnet.critical_trans_prob"
0.396355330944061,0.135615825653076,0.468028783798218
0.38516041636467,0.142600044608116,0.47223949432373
0.366798311471939,0.133994907140732,0.499206721782684
0.319351702928543,0.138325914740562,0.542322397232056
0.255851447582245,0.137235343456268,0.606913268566132
0.234246432781219,0.142271876335144,0.623481690883636
0.199542373418808,0.16138844192028,0.639069259166718
0.173759594559669,0.14903062582016,0.677209794521332
0.157103732228279,0.142458498477936,0.700437784194946
0.124315738677979,0.14574059844017,0.729943752288818
0.106223933398724,0.142761424183846,0.751014709472656
0.086231030523777,0.157888159155846,0.755880951881409
0.0820709019899368,0.136628374457359,0.781300723552704
0.0741517320275307,0.121638230979443,0.80420994758606
0.894529402256012,0.0226908046752214,0.0827797502279282
0.92759108543396,0.0296472888439894,0.0427616983652115
0.897114813327789,0.0435792170464993,0.0593059547245502
0.904575049877167,0.0435395874083042,0.0518853366374969
0.888256549835205,0.0533904395997524,0.0583530552685261
0.909624814987183,0.0506592616438866,0.0397158898413181
0.876356482505798,0.0608169175684452,0.0628265291452408
0.87102347612381,0.0652328729629517,0.0637437477707863
0.868832230567932,0.0513253211975098,0.0798424035310745
0.831138789653778,0.0570425763726234,0.111818678677082
0.816621720790863,0.0403162874281406,0.143062025308609
0.799129128456116,0.0326590053737164,0.1682118922472
0.75899076461792,0.0327213369309902,0.208287969231606
0.734478890895844,0.0370363146066666,0.228484779596329
0.699583351612091,0.0318228378891945,0.268593817949295
0.670774936676025,0.0328756496310234,0.296349436044693
0.621621608734131,0.0327945686876774,0.34558379650116
0.583790957927704,0.0295699946582317,0.386639088392258
0.531455278396606,0.0613857172429562,0.407159000635147
0.497004091739655,0.0523081980645657,0.450687766075134
0.467578709125519,0.0260240696370602,0.506397187709808
0.424315094947815,0.0380723290145397,0.537612617015839
0.371172070503235,0.0555872023105621,0.573240756988525
0.324698269367218,0.0322203263640404,0.643081367015839
0.290637791156769,0.0283706095069647,0.680991590023041
0.255375534296036,0.0460391491651535,0.698585331439972
0.218677669763565,0.0441273339092731,0.737194955348969
0.193630889058113,0.0510615669190884,0.755307555198669
0.163125306367874,0.0371375121176243,0.799737215042114
0.147107183933258,0.0535197034478188,0.799373149871826
0.121522143483162,0.0635772123932838,0.814900636672974
0.104931496083736,0.0415703877806664,0.853498101234436
0.10260945558548,0.0535760559141636,0.843814492225647
0.0903797596693039,0.0516209937632084,0.857999265193939
0.0767468959093094,0.0455364100635052,0.877716839313507
0.0533023960888386,0.0480179898440838,0.898679494857788
0.789226293563843,0.139667451381683,0.0711062401533127
0.760096609592438,0.174149304628372,0.0657540857791901
0.745502293109894,0.200855448842049,0.0536422021687031
0.699467599391937,0.248297840356827,0.0522345118224621
0.676501750946045,0.263827711343765,0.059670552611351
0.675950706005096,0.284113973379135,0.0399352833628654
0.653346717357635,0.293267160654068,0.0533861219882965
0.647610306739807,0.258757412433624,0.093632310628891
0.639698624610901,0.243281587958336,0.117019683122635
0.606324791908264,0.226707920432091,0.166967377066612
0.611228227615356,0.1798135638237,0.208958193659782
0.564389586448669,0.172641739249229,0.26296865940094
0.522156238555908,0.159353777766228,0.31848993897438
0.468297570943832,0.171693474054337,0.360009014606476
0.426589876413345,0.143736138939857,0.429674059152603
0.389622330665588,0.145455956459045,0.464921712875366
0.330604434013367,0.152521729469299,0.516873836517334
0.300880789756775,0.120476216077805,0.578643023967743
0.25531479716301,0.12133551388979,0.623349666595459
0.229343980550766,0.125790044665337,0.644865930080414
0.192121773958206,0.103902786970139,0.7039754986763
0.172804370522499,0.110915273427963,0.716280341148376
0.166319087147713,0.0951243564486504,0.738556623458862
0.133361265063286,0.105321064591408,0.761317610740662
0.106277510523796,0.0870955884456635,0.806626915931702
0.089036762714386,0.121633417904377,0.789329826831818
0.0925975739955902,0.0886646285653114,0.818737864494324
0.0688250213861465,0.10431957244873,0.826855421066284
0.0751763060688972,0.0899526849389076,0.834871113300323
0.0578464828431606,0.0877000615000725,0.854453325271606
0.0386049188673496,0.108136303722858,0.853258848190308
0.0553307980298996,0.0908752456307411,0.853794038295746
0.0432659238576889,0.100255824625492,0.856478095054626
0.0352091901004314,0.101240634918213,0.863550186157227
0.0190678462386131,0.105701982975006,0.875230252742767
0.0434999465942383,0.0949613153934479,0.861538767814636
0.915718019008636,0.0533751472830772,0.0309068150818348
0.901946842670441,0.0743582993745804,0.0236948747187853
0.904912769794464,0.0693955570459366,0.025691669434309
0.882147431373596,0.0922579690814018,0.0255945697426796
0.869177639484406,0.103373005986214,0.0274493414908648
0.872064888477325,0.0977268293499947,0.0302083063870668
0.866282284259796,0.0896343141794205,0.0440833754837513
0.846442580223083,0.0861390978097916,0.0674183741211891
0.819491446018219,0.0793858990073204,0.10112276673317
0.77371734380722,0.0489033311605453,0.177379325032234
0.738567531108856,0.0537737049162388,0.207658767700195
0.697928071022034,0.0490566156804562,0.25301530957222
0.62946343421936,0.059077974408865,0.311458587646484
0.585371911525726,0.0367444828152657,0.377883553504944
0.51651132106781,0.0407542027533054,0.44273442029953
0.472576916217804,0.039363220334053,0.488059848546982
