"t","value1","value2"
516,-0.0602946061005512,-0.0602946061005512
517,-0.148958325248804,-0.148958325248804
518,-0.100082852219032,-0.100082852219032
519,-0.0569971807314603,-0.0569971807314603
520,0.0350323248286478,0.0350323248286478
521,-0.0360729184778949,-0.0360729184778949
522,0.1209322875856,0.1209322875856
523,-0.0499847937092506,-0.0499847937092506
524,-0.172096035126727,-0.172096035126727
525,-0.00591573209301953,-0.00591573209301953
526,0.222779929520984,0.222779929520984
527,0.0181812688057488,0.0181812688057488
528,0.0603523133711804,0.0603523133711804
529,-0.225143635428171,-0.225143635428171
530,0.0460597852384798,0.0460597852384798
531,-0.000817894890895982,-0.000817894890895982
532,0.0172815225933722,0.0172815225933722
533,0.0183805730342117,0.0183805730342117
534,0.0409047170591661,0.0409047170591661
535,-0.0850307831869873,-0.0850307831869873
536,-0.027000663626195,-0.027000663626195
537,-0.073495938258154,-0.073495938258154
538,-0.0323730049381652,-0.0323730049381652
539,0.126986366533384,0.126986366533384
540,-0.145964907038494,-0.145964907038494
541,-0.24419094196918,-0.24419094196918
542,0.225463549061678,0.225463549061678
543,0.213495828751053,0.213495828751053
544,0.124472431593207,0.124472431593207
545,0.0837002848148387,0.0837002848148387
546,-0.0940995875619529,-0.0940995875619529
547,0.0839701976011039,0.0839701976011039
548,0.0944199188298246,0.0944199188298246
549,0.0699620234862331,0.0699620234862331
550,-0.19984081000707,-0.19984081000707
551,0.0289262938713722,0.0289262938713722
552,-0.101049563797887,-0.101049563797887
553,0.123267232800407,0.123267232800407
554,-0.06398995703179,-0.06398995703179
555,-0.0657451033602312,-0.0657451033602312
556,-0.0445745460268469,-0.0445745460268469
557,0.173520171028212,0.173520171028212
558,-0.0357587947522973,-0.0357587947522973
559,0.0916535073247954,0.0916535073247954
560,-0.0786908391319881,-0.0786908391319881
561,-0.180591477368243,-0.180591477368243
562,-0.0303550446205956,-0.0303550446205956
563,0.208415602701834,0.208415602701834
564,0.07578109500837,0.07578109500837
565,-0.0212553764655366,-0.0212553764655366
566,-0.0591386371830518,-0.0591386371830518
567,0.0966743915302467,0.0966743915302467
568,0.129366680122652,0.129366680122652
569,-0.142824717191343,-0.142824717191343
570,0.0575359226625278,0.0575359226625278
571,0.18132872900008,0.18132872900008
572,0.16751662651551,0.16751662651551
573,-0.237048434750536,-0.237048434750536
574,-0.261402774521728,-0.261402774521728
575,-0.166272937440865,-0.166272937440865
576,0.137664534470354,0.137664534470354
577,0.0827437588143726,0.0827437588143726
578,0.0425963677442858,0.0425963677442858
579,-0.111379762539803,-0.111379762539803
580,-0.161272425232873,-0.161272425232873
581,0.117141552780995,0.117141552780995
582,0.0460601540018178,0.0460601540018178
583,0.206371040944743,0.206371040944743
584,0.064090269653579,0.064090269653579
585,-0.465718033199633,-0.465718033199633
586,0.297088668881721,0.297088668881721
587,0.0113556425455245,0.0113556425455245
588,-0.187908343737671,-0.187908343737671
589,-0.090977572001771,-0.090977572001771
590,-0.0932582869439154,-0.0932582869439154
591,-0.0826269501688455,-0.0826269501688455
592,0.183764461134151,0.183764461134151
593,-0.227964626438856,-0.227964626438856
594,-0.00179146247803841,-0.00179146247803841
595,0.126146099719641,0.126146099719641
596,-0.0255710848630119,-0.0255710848630119
597,-0.186251418096717,-0.186251418096717
598,0.0634494815297031,0.0634494815297031
599,0.0697983939924029,0.0697983939924029
600,-0.093619631415063,-0.093619631415063
601,-0.236704324288298,-0.236704324288298
602,-0.309402278770988,-0.309402278770988
603,0.0125887957255348,0.0125887957255348
604,0.128953041329561,0.128953041329561
605,0.0748841692497486,0.0748841692497486
606,-0.256787700821,-0.256787700821
607,0.236342709492733,0.236342709492733
608,0.012881812215806,0.012881812215806
609,-0.156236122171823,-0.156236122171823
610,0.238110805542883,0.238110805542883
611,0.0512207527690833,0.0512207527690833
612,0.189616766328483,0.189616766328483
613,-0.00997170840014755,-0.00997170840014755
614,0.0755426581133097,0.0755426581133097
615,-0.0150556318008971,-0.0150556318008971
616,0.0452480123982029,0.0452480123982029
617,0.0592636839464949,0.0592636839464949
618,0.190904191730439,0.190904191730439
619,0.142237711545426,0.142237711545426
620,0.183317173470246,0.183317173470246
621,-0.248728133147093,-0.248728133147093
622,-0.166463127661569,-0.166463127661569
623,-0.129556349653995,-0.129556349653995
624,-0.0949383512994411,-0.0949383512994411
625,-0.10050689729027,-0.10050689729027
626,0.157579109171131,0.157579109171131
627,-0.0581404165712176,-0.0581404165712176
628,-0.117496314753436,-0.117496314753436
629,-0.00479586334283344,-0.00479586334283344
630,-0.0910054926087193,-0.0910054926087193
631,0.305095895149483,0.305095895149483
632,0.204126738237562,0.204126738237562
633,-0.186794490884226,-0.186794490884226
634,-0.21891038672277,-0.21891038672277
635,0.00997474409533994,0.00997474409533994
636,0.0445700366129934,0.0445700366129934
637,0.220084731808146,0.220084731808146
638,-0.00480152082030461,-0.00480152082030461
639,0.0520575832328599,0.0520575832328599
640,-0.0522824028573647,-0.0522824028573647
641,0.128212865245284,0.128212865245284
642,-0.155188722203457,-0.155188722203457
643,0.0435563705799337,0.0435563705799337
644,0.00691765190606297,0.00691765190606297
645,0.0626156650912559,0.0626156650912559
646,0.0789934373754542,0.0789934373754542
647,-0.193276996931969,-0.193276996931969
648,0.00623151174333803,0.00623151174333803
649,0.110171056597545,0.110171056597545
650,0.246550853007011,0.246550853007011
651,0.162799701907532,0.162799701907532
652,0.173203593523036,0.173203593523036
653,0.0522984598612019,0.0522984598612019
654,-0.478054969564225,-0.478054969564225
655,-0.00586701556792635,-0.00586701556792635
656,-0.343619569150517,-0.343619569150517
657,0.0625943692838222,0.0625943692838222
658,-0.098244924374866,-0.098244924374866
659,-0.0769120075371857,-0.0769120075371857
660,-0.120405653203457,-0.120405653203457
661,-0.223937547389251,-0.223937547389251
662,0.0114873853501178,0.0114873853501178
663,-0.286655870847934,-0.286655870847934
664,-0.0170425820827966,-0.0170425820827966
665,0.30830319255066,0.30830319255066
666,0.239295960540646,0.239295960540646
667,0.0905311709931366,0.0905311709931366
668,-0.359260508828589,-0.359260508828589
669,-0.0370157037603286,-0.0370157037603286
670,-0.237173938927544,-0.237173938927544
671,-0.0110403465608092,-0.0110403465608092
672,0.123768256889896,0.123768256889896
673,0.12684900544912,0.12684900544912
674,-0.0570608619569054,-0.0570608619569054
675,-0.0998083577201156,-0.0998083577201156
676,0.24663568172268,0.24663568172268
677,0.0776686951079568,0.0776686951079568
678,-0.0267104072567501,-0.0267104072567501
679,0.0267625031836315,0.0267625031836315
680,0.107348834056439,0.107348834056439
681,-0.0552583029204525,-0.0552583029204525
682,0.0499018858654378,0.0499018858654378
683,0.159321511655618,0.159321511655618
684,-0.00993227352933812,-0.00993227352933812
685,0.172339268990279,0.172339268990279
686,0.0712480488140715,0.0712480488140715
687,0.0985517280545092,0.0985517280545092
688,-0.166746850425584,-0.166746850425584
689,-0.0139652785485218,-0.0139652785485218
